model	scenario	method	kind	gpu_full_ms	gpu_full_iqr_ms	gpu_attention_nonffn_ms	gpu_attention_nonffn_iqr_ms	gpu_dense_ffn_ms	gpu_dense_ffn_share	dense_cim_ffn_cycles	method_cim_ffn_cycles	method_ffn_ratio_from_cim	method_gpu_scaled_ffn_ms	e2e_ms	e2e_latency_norm	e2e_gain_pct	token_ppl	source_status	status
Qwen3-1.7B	decode_s2048	Dense MXFP8	dense	22.798559188842773	1.876688003540039	20.710336685180664	1.8859519958496094	2.0882225036621094	0.0915944944750741	114688.0	114688.0	1.0	2.0882225036621094	22.798559188842773	1.0	0.0	14.624800	generated_from_shape	ok
Qwen3-1.7B	decode_s2048	TSS 17 dB	tss	22.798559188842773	1.876688003540039	20.710336685180664	1.8859519958496094	2.0882225036621094	0.0915944944750741	114688.0	61436.0881	0.5356801766531808	1.1186193996528662	21.82895608483353	0.9574708605057923	4.252913949420767	14.931500	formula_backed_from_msd_global_stats:stage1_total_macs_mean_precision_zero_blocks;payload_leaf_digits_no_burst_headers;a1_energy=pending_zero_with_warning;a2_energy=rough_proxy_not_signoff_power	ok
Qwen3-1.7B	decode_s2048	Mask-Compare CIM 2:4	activation_nm_hw	22.798559188842773	1.876688003540039	20.710336685180664	1.8859519958496094	2.0882225036621094	0.0915944944750741	114688.0	100352.0	0.875	1.8271946907043457	22.53753137588501	0.9885506881906158	1.1449311809384244	20.945100	formula_backed_from_mask_ledger_counts	ok
Qwen3-1.7B	prefill_s512	Dense MXFP8	dense	24.904224395751953	2.441072463989258	20.605663299560547	0.37473583221435547	4.298561096191406	0.17260369276646234	114688.0	114688.0	1.0	4.298561096191406	24.904224395751953	1.0	0.0	14.624800	generated_from_shape	ok
Qwen3-1.7B	prefill_s512	TSS 17 dB	tss	24.904224395751953	2.441072463989258	20.605663299560547	0.37473583221435547	4.298561096191406	0.17260369276646234	114688.0	61436.0881	0.5356801766531808	2.302653967362303	22.90831726692285	0.9198566838656675	8.014331613433246	14.931500	formula_backed_from_msd_global_stats:stage1_total_macs_mean_precision_zero_blocks;payload_leaf_digits_no_burst_headers;a1_energy=pending_zero_with_warning;a2_energy=rough_proxy_not_signoff_power	ok
Qwen3-1.7B	prefill_s512	Mask-Compare CIM 2:4	activation_nm_hw	24.904224395751953	2.441072463989258	20.605663299560547	0.37473583221435547	4.298561096191406	0.17260369276646234	114688.0	100352.0	0.875	3.7612409591674805	24.366904258728027	0.9784245384041922	2.157546159580781	20.945100	formula_backed_from_mask_ledger_counts	ok
