source_root	source_path	snapshot_path	category	scope	model	dataset	max_length	stride	limit_samples	text_manifest	token_perplexity	scored_tokens	num_chunks	stats_mode	mean_effective_precision	executed_digit_ratio	use_mxfp8	mxfp8_block_size	use_msd_truncation	sha256
../data	qwen3_final_experiments/fixed_sum17_ppl_stats300/qwen0_6b/snr17db/ppl/stats_limit300/ppl_results_MXFP8_fixed_sum_qwen0_6b_snr17db_stats_limit300.json	snapshots/data/qwen3_final_experiments/fixed_sum17_ppl_stats300/qwen0_6b/snr17db/ppl/stats_limit300/ppl_results_MXFP8_fixed_sum_qwen0_6b_snr17db_stats_limit300.json	full_ppl_or_sampled_work_17db	limit_samples_300	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512	300		17.908	22336	37	lite	1.4703	0.4901	True	32	True	4b93c22082306dadcade365da4595220ca5c3cf7e848dca3d15b2e5898eda3ff
../data	qwen3_final_experiments/fixed_sum17_ppl_stats300/qwen1_7b/snr17db/ppl/full_no_stats/ppl_results_MXFP8_fixed_sum_qwen1_7b_snr17db_full_no_stats.json	snapshots/data/qwen3_final_experiments/fixed_sum17_ppl_stats300/qwen1_7b/snr17db/ppl/full_no_stats/ppl_results_MXFP8_fixed_sum_qwen1_7b_snr17db_full_no_stats.json	full_ppl_or_sampled_work_17db	full_test	../Qwen3-1.7B	wikitext/wikitext-2-raw-v1/test	4096	512			14.9315	299078	578	off			True	32	True	7498e9c49ccb2f1019c4d3716e01867f906d1abd6158d9ea768bfddc8bb95c25
../data	qwen3_final_experiments/fixed_sum17_ppl_stats300/qwen1_7b/snr17db/ppl/stats_limit300/ppl_results_MXFP8_fixed_sum_qwen1_7b_snr17db_stats_limit300.json	snapshots/data/qwen3_final_experiments/fixed_sum17_ppl_stats300/qwen1_7b/snr17db/ppl/stats_limit300/ppl_results_MXFP8_fixed_sum_qwen1_7b_snr17db_stats_limit300.json	full_ppl_or_sampled_work_17db	limit_samples_300	../Qwen3-1.7B	wikitext/wikitext-2-raw-v1/test	4096	512	300		13.7575	22336	37	lite	1.4183	0.4727666666666666	True	32	True	7e7d50c947d6674b206998d3955f9605d0bd8149e8abf597c3aa74f0f98320a9
../data	qwen3_final_experiments/fixed_sum17_ppl_stats300/qwen4b/snr17db/ppl/full_no_stats/ppl_results_MXFP8_fixed_sum_qwen4b_snr17db_full_no_stats.json	snapshots/data/qwen3_final_experiments/fixed_sum17_ppl_stats300/qwen4b/snr17db/ppl/full_no_stats/ppl_results_MXFP8_fixed_sum_qwen4b_snr17db_full_no_stats.json	full_ppl_or_sampled_work_17db	full_test	../Qwen3-4B	wikitext/wikitext-2-raw-v1/test	4096	512			13.706	299078	578	off			True	32	True	4781e272861d05037665d9a9b6ac74b7eeb56ae3e3c2ae86173fb75cb42f46a2
../data	qwen3_final_experiments/fixed_sum17_ppl_stats300/qwen4b/snr17db/ppl/stats_limit300/ppl_results_MXFP8_fixed_sum_qwen4b_snr17db_stats_limit300.json	snapshots/data/qwen3_final_experiments/fixed_sum17_ppl_stats300/qwen4b/snr17db/ppl/stats_limit300/ppl_results_MXFP8_fixed_sum_qwen4b_snr17db_stats_limit300.json	full_ppl_or_sampled_work_17db	limit_samples_300	../Qwen3-4B	wikitext/wikitext-2-raw-v1/test	4096	512	300		12.548	22336	37	lite	1.4638	0.48793333333333333	True	32	True	88db9d92038deb600203d8ce2bee942b0adc1cc4cd4d47fe2633bfc6f554b7a1
../data	qwen3_final_experiments/fixed_sum17_ppl_stats300/qwen8b/snr17db/ppl/full_no_stats/ppl_results_MXFP8_fixed_sum_qwen8b_snr17db_full_no_stats.json	snapshots/data/qwen3_final_experiments/fixed_sum17_ppl_stats300/qwen8b/snr17db/ppl/full_no_stats/ppl_results_MXFP8_fixed_sum_qwen8b_snr17db_full_no_stats.json	full_ppl_or_sampled_work_17db	full_test	../Qwen3-8B	wikitext/wikitext-2-raw-v1/test	4096	512			11.5926	299078	578	off			True	32	True	74fc38d782c4f8d41e3140a36bd078a010756b098a530652e9d8b4a7a45540ab
../data	qwen3_final_experiments/model_sweep_4gpu/qwen0_6b/full/act_base/2-4/ppl_results_MXFP8.json	snapshots/data/qwen3_final_experiments/model_sweep_4gpu/qwen0_6b/full/act_base/2-4/ppl_results_MXFP8.json	full_ppl_scale	full_test	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			37.5716	299078	578				True	32	False	3953a0ddb71c9fab8e54e55dc518ec8c6e939ae38d863829c039f0cacdb6971a
../data	qwen3_final_experiments/model_sweep_4gpu/qwen0_6b/full/ppl/fixed_sum30/ppl_results_MXFP8_fixed_sum30_qwen0_6b_sweep_full.json	snapshots/data/qwen3_final_experiments/model_sweep_4gpu/qwen0_6b/full/ppl/fixed_sum30/ppl_results_MXFP8_fixed_sum30_qwen0_6b_sweep_full.json	full_ppl_scale	full_test	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			17.3212	299078	578	off			True	32	True	4de14ea5bcfce25457f14a57e73af4982968e9be70a0a451a9ad30036fa45740
../data	qwen3_final_experiments/model_sweep_4gpu/qwen0_6b/full/ppl/mxfp8/ppl_results_MXFP8_qwen0_6b_sweep_full.json	snapshots/data/qwen3_final_experiments/model_sweep_4gpu/qwen0_6b/full/ppl/mxfp8/ppl_results_MXFP8_qwen0_6b_sweep_full.json	full_ppl_scale	full_test	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			17.2754	299078	578	off			True	32	False	40e8f48ef6636f71df285e776fd1cad7a06aba7ffc712fb92bf1656e86ecefbc
../data	qwen3_final_experiments/model_sweep_4gpu/qwen0_6b/full/wanda_base/2-4/ppl_results_MXFP8_qwen0_6b_sweep_full.json	snapshots/data/qwen3_final_experiments/model_sweep_4gpu/qwen0_6b/full/wanda_base/2-4/ppl_results_MXFP8_qwen0_6b_sweep_full.json	full_ppl_scale	full_test	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			40.3042	299078	578				True	32	False	2e1598ce5fd42a4a3e2bfa60ffb9dcea06aadf2468f143f7a5b8032793ca4c40
../data	qwen3_final_experiments/model_sweep_4gpu/qwen1_7b/full/act_base/2-4/ppl_results_MXFP8.json	snapshots/data/qwen3_final_experiments/model_sweep_4gpu/qwen1_7b/full/act_base/2-4/ppl_results_MXFP8.json	full_ppl_scale	full_test	../Qwen3-1.7B	wikitext/wikitext-2-raw-v1/test	4096	512			20.9451	299078	578				True	32	False	4f2e75584b343ef0c605f64f24da05ad5babca9dce1d9dae31ffd661c3658714
../data	qwen3_final_experiments/model_sweep_4gpu/qwen1_7b/full/ppl/fixed_sum30/ppl_results_MXFP8_fixed_sum30_qwen1_7b_sweep_full.json	snapshots/data/qwen3_final_experiments/model_sweep_4gpu/qwen1_7b/full/ppl/fixed_sum30/ppl_results_MXFP8_fixed_sum30_qwen1_7b_sweep_full.json	full_ppl_scale	full_test	../Qwen3-1.7B	wikitext/wikitext-2-raw-v1/test	4096	512			14.4661	299078	578	off			True	32	True	16ba043aeead90a7721d2c99da0914bf4a666cc4ee305becf413ccd1aa2e9aa9
../data	qwen3_final_experiments/model_sweep_4gpu/qwen1_7b/full/ppl/mxfp8/ppl_results_MXFP8_qwen1_7b_sweep_full.json	snapshots/data/qwen3_final_experiments/model_sweep_4gpu/qwen1_7b/full/ppl/mxfp8/ppl_results_MXFP8_qwen1_7b_sweep_full.json	full_ppl_scale	full_test	../Qwen3-1.7B	wikitext/wikitext-2-raw-v1/test	4096	512			14.6248	299078	578	off			True	32	False	1cee3797e72dd44e41c77335f201c5767c19d318ff40bb7d55a4bdc6c3dd7a84
../data	qwen3_final_experiments/model_sweep_4gpu/qwen1_7b/full/wanda_base/2-4/ppl_results_MXFP8_qwen1_7b_sweep_full.json	snapshots/data/qwen3_final_experiments/model_sweep_4gpu/qwen1_7b/full/wanda_base/2-4/ppl_results_MXFP8_qwen1_7b_sweep_full.json	full_ppl_scale	full_test	../Qwen3-1.7B	wikitext/wikitext-2-raw-v1/test	4096	512			27.2134	299078	578				True	32	False	bb78f6d581620fd940ad65c201574bbcffa4a3b7a03d76eb097ef6931c58c60a
../data	qwen3_final_experiments/model_sweep_4gpu/qwen4b/full/act_base/2-4/ppl_results_MXFP8.json	snapshots/data/qwen3_final_experiments/model_sweep_4gpu/qwen4b/full/act_base/2-4/ppl_results_MXFP8.json	full_ppl_scale	full_test	../Qwen3-4B	wikitext/wikitext-2-raw-v1/test	4096	512			16.5446	299078	578				True	32	False	7becf39b6d2b59cca5ccb024e97961c21066cafdda8420cd4130368f107dc3b3
../data	qwen3_final_experiments/model_sweep_4gpu/qwen4b/full/ppl/fixed_sum30/ppl_results_MXFP8_fixed_sum30_qwen4b_sweep_full.json	snapshots/data/qwen3_final_experiments/model_sweep_4gpu/qwen4b/full/ppl/fixed_sum30/ppl_results_MXFP8_fixed_sum30_qwen4b_sweep_full.json	full_ppl_scale	full_test	../Qwen3-4B	wikitext/wikitext-2-raw-v1/test	4096	512			11.2926	299078	578	off			True	32	True	28e0b72a451dc05cb31e77a92ee5cf854b815916f01494c54446f3c32d74dc5c
../data	qwen3_final_experiments/model_sweep_4gpu/qwen4b/full/ppl/mxfp8/ppl_results_MXFP8_qwen4b_sweep_full.json	snapshots/data/qwen3_final_experiments/model_sweep_4gpu/qwen4b/full/ppl/mxfp8/ppl_results_MXFP8_qwen4b_sweep_full.json	full_ppl_scale	full_test	../Qwen3-4B	wikitext/wikitext-2-raw-v1/test	4096	512			11.2757	299078	578	off			True	32	False	9d883235f5d0263a81d86b7de274e214d15aa4ae71810f1f994ef8292aa9c9b6
../data	qwen3_final_experiments/model_sweep_4gpu/qwen4b/full/wanda_base/2-4/ppl_results_MXFP8_qwen4b_sweep_full.json	snapshots/data/qwen3_final_experiments/model_sweep_4gpu/qwen4b/full/wanda_base/2-4/ppl_results_MXFP8_qwen4b_sweep_full.json	full_ppl_scale	full_test	../Qwen3-4B	wikitext/wikitext-2-raw-v1/test	4096	512			18.7089	299078	578				True	32	False	cd42598dc844f4869f68230b7a5a1ff4657a591780626b1000d84d8329b70097
../data	qwen3_final_experiments/model_sweep_4gpu/qwen8b/full/act_base/2-4/ppl_results_MXFP8.json	snapshots/data/qwen3_final_experiments/model_sweep_4gpu/qwen8b/full/act_base/2-4/ppl_results_MXFP8.json	full_ppl_scale	full_test	../Qwen3-8B	wikitext/wikitext-2-raw-v1/test	4096	512			10.6433	299078	578				True	32	False	988793dcc59fdb6c7b1b7b5aba4f9e2a2b2c21ea29a13ebad11c51ec39a3549e
../data	qwen3_final_experiments/model_sweep_4gpu/qwen8b/full/ppl/fixed_sum30/ppl_results_MXFP8_fixed_sum30_qwen8b_sweep_full.json	snapshots/data/qwen3_final_experiments/model_sweep_4gpu/qwen8b/full/ppl/fixed_sum30/ppl_results_MXFP8_fixed_sum30_qwen8b_sweep_full.json	full_ppl_scale	full_test	../Qwen3-8B	wikitext/wikitext-2-raw-v1/test	4096	512			8.3177	299078	578	off			True	32	True	ec560d943f323834516aeb8190425b7be0fd9ca2ea92c8f9240467951b971947
../data	qwen3_final_experiments/model_sweep_4gpu/qwen8b/full/ppl/mxfp8/ppl_results_MXFP8_qwen8b_sweep_full.json	snapshots/data/qwen3_final_experiments/model_sweep_4gpu/qwen8b/full/ppl/mxfp8/ppl_results_MXFP8_qwen8b_sweep_full.json	full_ppl_scale	full_test	../Qwen3-8B	wikitext/wikitext-2-raw-v1/test	4096	512			8.2964	299078	578	off			True	32	False	984462c73da7e0fdc00f6a378c16f919b08e428448d1bd4a150b77dcd2f34b31
../data	qwen3_final_experiments/model_sweep_4gpu/qwen8b/full/wanda_base/2-4/ppl_results_MXFP8_qwen8b_sweep_full.json	snapshots/data/qwen3_final_experiments/model_sweep_4gpu/qwen8b/full/wanda_base/2-4/ppl_results_MXFP8_qwen8b_sweep_full.json	full_ppl_scale	full_test	../Qwen3-8B	wikitext/wikitext-2-raw-v1/test	4096	512			12.4731	299078	578				True	32	False	6bf1678106cc2f73ba4e47c496616acb84532a64e38f020bf59e7707f722acec
../data	qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen1_7b/act_base/1-4/ppl_results_MXFP8.json	snapshots/data/qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen1_7b/act_base/1-4/ppl_results_MXFP8.json	sampled_work_quality_sweep	limit_samples_300	../Qwen3-1.7B	wikitext/wikitext-2-raw-v1/test	4096	512	300		1535.9246	22336	37				True	32	False	fe9d54cdb7733a0ec49ec3d8e44e7293e8fc77ee4b7468b1d6e26dac65432a71
../data	qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen1_7b/act_base/2-4/ppl_results_MXFP8.json	snapshots/data/qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen1_7b/act_base/2-4/ppl_results_MXFP8.json	sampled_work_quality_sweep	limit_samples_300	../Qwen3-1.7B	wikitext/wikitext-2-raw-v1/test	4096	512	300		19.5281	22336	37				True	32	False	b35013c66483c5cdc00c7cc3a583d4d0584b7fcad1dcd600233fb1959e87c92f
../data	qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen1_7b/act_base/3-4/ppl_results_MXFP8.json	snapshots/data/qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen1_7b/act_base/3-4/ppl_results_MXFP8.json	sampled_work_quality_sweep	limit_samples_300	../Qwen3-1.7B	wikitext/wikitext-2-raw-v1/test	4096	512	300		14.1858	22336	37				True	32	False	4354eb8c2b8cb8be89ed397efdf291b9554fa2609157b519882f718a493bcb97
../data	qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen1_7b/wanda_base/1-4/ppl_results_MXFP8_qwen1_7b_sweep300.json	snapshots/data/qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen1_7b/wanda_base/1-4/ppl_results_MXFP8_qwen1_7b_sweep300.json	sampled_work_quality_sweep	limit_samples_300	../Qwen3-1.7B	wikitext/wikitext-2-raw-v1/test	4096	512	300		74111.1197	22336	37				True	32	False	4cabe625aef78ac28e9bf9ec0db75fdd97ec25e67604ae2aec712108e09dd4c9
../data	qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen1_7b/wanda_base/2-4/ppl_results_MXFP8_qwen1_7b_sweep300.json	snapshots/data/qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen1_7b/wanda_base/2-4/ppl_results_MXFP8_qwen1_7b_sweep300.json	sampled_work_quality_sweep	limit_samples_300	../Qwen3-1.7B	wikitext/wikitext-2-raw-v1/test	4096	512	300		25.6875	22336	37				True	32	False	b68a0089bd9d85786f867e13d60aeb4437843a10593d6b9c9c2e4ef398168f35
../data	qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen1_7b/wanda_base/3-4/ppl_results_MXFP8_qwen1_7b_sweep300.json	snapshots/data/qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen1_7b/wanda_base/3-4/ppl_results_MXFP8_qwen1_7b_sweep300.json	sampled_work_quality_sweep	limit_samples_300	../Qwen3-1.7B	wikitext/wikitext-2-raw-v1/test	4096	512	300		14.5777	22336	37				True	32	False	61ebe02b5c86840e3ef684774f9c6204bbece0745f0e2ee8db16f0c51af5ee94
../data	qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen4b/act_base/1-4/ppl_results_MXFP8.json	snapshots/data/qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen4b/act_base/1-4/ppl_results_MXFP8.json	sampled_work_quality_sweep	limit_samples_300	../Qwen3-4B	wikitext/wikitext-2-raw-v1/test	4096	512	300		3413.9344	22336	37				True	32	False	904d2068514c1aa60f16894dfc84d805fc3447c31fa23aaed5ef60549641c78b
../data	qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen4b/act_base/2-4/ppl_results_MXFP8.json	snapshots/data/qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen4b/act_base/2-4/ppl_results_MXFP8.json	sampled_work_quality_sweep	limit_samples_300	../Qwen3-4B	wikitext/wikitext-2-raw-v1/test	4096	512	300		15.1895	22336	37				True	32	False	49edd103a9202a34f7f3da13f7abcf8157ddb294323539b4b5e98bdecd0f2f3a
../data	qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen4b/act_base/3-4/ppl_results_MXFP8.json	snapshots/data/qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen4b/act_base/3-4/ppl_results_MXFP8.json	sampled_work_quality_sweep	limit_samples_300	../Qwen3-4B	wikitext/wikitext-2-raw-v1/test	4096	512	300		11.0949	22336	37				True	32	False	d4bbcb51c82856e732695252eebe8d03b6ab5aaa0124f952719cdbd3c003dff0
../data	qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen4b/wanda_base/1-4/ppl_results_MXFP8_qwen4b_sweep300.json	snapshots/data/qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen4b/wanda_base/1-4/ppl_results_MXFP8_qwen4b_sweep300.json	sampled_work_quality_sweep	limit_samples_300	../Qwen3-4B	wikitext/wikitext-2-raw-v1/test	4096	512	300		1659.2888	22336	37				True	32	False	4cbb57b881d8f9d93331790e9868ca28aa805a78f3eb4c51aa250d9dcd12a425
../data	qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen4b/wanda_base/2-4/ppl_results_MXFP8_qwen4b_sweep300.json	snapshots/data/qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen4b/wanda_base/2-4/ppl_results_MXFP8_qwen4b_sweep300.json	sampled_work_quality_sweep	limit_samples_300	../Qwen3-4B	wikitext/wikitext-2-raw-v1/test	4096	512	300		18.0816	22336	37				True	32	False	86412a024088eb3e9123599cceddcf215aa3427b84cd6b58c902ab0a4a063186
../data	qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen4b/wanda_base/3-4/ppl_results_MXFP8_qwen4b_sweep300.json	snapshots/data/qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen4b/wanda_base/3-4/ppl_results_MXFP8_qwen4b_sweep300.json	sampled_work_quality_sweep	limit_samples_300	../Qwen3-4B	wikitext/wikitext-2-raw-v1/test	4096	512	300		11.6613	22336	37				True	32	False	36e7b286874d55bdaf5d57c01f51cfcbab0b75e2e6f6cd4d998a364fdbc426b1
../data	qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen8b/act_base/1-4/ppl_results_MXFP8.json	snapshots/data/qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen8b/act_base/1-4/ppl_results_MXFP8.json	sampled_work_quality_sweep	limit_samples_300	../Qwen3-8B	wikitext/wikitext-2-raw-v1/test	4096	512	300		307.0403	22336	37				True	32	False	1265a653e135b9d5a7bc042d217fb5751d43565486bc01c5dd641c406148c798
../data	qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen8b/act_base/2-4/ppl_results_MXFP8.json	snapshots/data/qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen8b/act_base/2-4/ppl_results_MXFP8.json	sampled_work_quality_sweep	limit_samples_300	../Qwen3-8B	wikitext/wikitext-2-raw-v1/test	4096	512	300		9.9869	22336	37				True	32	False	f07640b0502a6fa60b92a03ecec645bac654b8b5948ca1c22a036bf1f519baba
../data	qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen8b/act_base/3-4/ppl_results_MXFP8.json	snapshots/data/qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen8b/act_base/3-4/ppl_results_MXFP8.json	sampled_work_quality_sweep	limit_samples_300	../Qwen3-8B	wikitext/wikitext-2-raw-v1/test	4096	512	300		7.9725	22336	37				True	32	False	6c741e1f8c481d76036a6730a12f168b371c17ba8fb413acbad7003628575490
../data	qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen8b/wanda_base/1-4/ppl_results_MXFP8_qwen8b_sweep300.json	snapshots/data/qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen8b/wanda_base/1-4/ppl_results_MXFP8_qwen8b_sweep300.json	sampled_work_quality_sweep	limit_samples_300	../Qwen3-8B	wikitext/wikitext-2-raw-v1/test	4096	512	300		513.4105	22336	37				True	32	False	c87b2ba4a7adbe7883eb594cc8bf9b1d59ae91b66d15d9998648adc82e1c0abf
../data	qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen8b/wanda_base/2-4/ppl_results_MXFP8_qwen8b_sweep300.json	snapshots/data/qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen8b/wanda_base/2-4/ppl_results_MXFP8_qwen8b_sweep300.json	sampled_work_quality_sweep	limit_samples_300	../Qwen3-8B	wikitext/wikitext-2-raw-v1/test	4096	512	300		11.4819	22336	37				True	32	False	7dbb66b732078ec9c3d3cb61e2eff4bb5206b0d5bb059bc78a4dbd4202859b64
../data	qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen8b/wanda_base/3-4/ppl_results_MXFP8_qwen8b_sweep300.json	snapshots/data/qwen3_final_experiments/sparsity_norm_sweep300/baselines/qwen8b/wanda_base/3-4/ppl_results_MXFP8_qwen8b_sweep300.json	sampled_work_quality_sweep	limit_samples_300	../Qwen3-8B	wikitext/wikitext-2-raw-v1/test	4096	512	300		8.2216	22336	37				True	32	False	a7c554b7470a35332ee35c910873ca8de28e4b9f33afe64add10e9abe53f2b70
../data	qwen3_final_experiments/sparsity_norm_sweep300/fixed_sum/qwen1_7b/snr15db/ppl/stats_limit300/ppl_results_MXFP8_fixed_sum_qwen1_7b_snr15db_stats_limit300.json	snapshots/data/qwen3_final_experiments/sparsity_norm_sweep300/fixed_sum/qwen1_7b/snr15db/ppl/stats_limit300/ppl_results_MXFP8_fixed_sum_qwen1_7b_snr15db_stats_limit300.json	sampled_work_quality_sweep	limit_samples_300	../Qwen3-1.7B	wikitext/wikitext-2-raw-v1/test	4096	512	300		36.5666	22336	37	lite	1.211	0.4036666666666667	True	32	True	53439a86f0907170fbf99b5219f94b174855fd39600cdc9baad09ae589716d43
../data	qwen3_final_experiments/sparsity_norm_sweep300/fixed_sum/qwen1_7b/snr17db/ppl/stats_limit300/ppl_results_MXFP8_fixed_sum_qwen1_7b_snr17db_stats_limit300.json	snapshots/data/qwen3_final_experiments/sparsity_norm_sweep300/fixed_sum/qwen1_7b/snr17db/ppl/stats_limit300/ppl_results_MXFP8_fixed_sum_qwen1_7b_snr17db_stats_limit300.json	sampled_work_quality_sweep	limit_samples_300	../Qwen3-1.7B	wikitext/wikitext-2-raw-v1/test	4096	512	300		13.7575	22336	37	lite	1.4183	0.4727666666666666	True	32	True	7b8edf8aa507affd073a6d3c0e10fe225927560ab71d96626cdb24d4397a4710
../data	qwen3_final_experiments/sparsity_norm_sweep300/fixed_sum/qwen1_7b/snr20db/ppl/stats_limit300/ppl_results_MXFP8_fixed_sum_qwen1_7b_snr20db_stats_limit300.json	snapshots/data/qwen3_final_experiments/sparsity_norm_sweep300/fixed_sum/qwen1_7b/snr20db/ppl/stats_limit300/ppl_results_MXFP8_fixed_sum_qwen1_7b_snr20db_stats_limit300.json	sampled_work_quality_sweep	limit_samples_300	../Qwen3-1.7B	wikitext/wikitext-2-raw-v1/test	4096	512	300		13.278	22336	37	lite	1.688	0.5626666666666666	True	32	True	ad17374a82ffae4445bd308b2ddc76d36ea8d81980178c1965075d3856c04f8d
../data	qwen3_final_experiments/sparsity_norm_sweep300/fixed_sum/qwen4b/snr15db/ppl/stats_limit300/ppl_results_MXFP8_fixed_sum_qwen4b_snr15db_stats_limit300.json	snapshots/data/qwen3_final_experiments/sparsity_norm_sweep300/fixed_sum/qwen4b/snr15db/ppl/stats_limit300/ppl_results_MXFP8_fixed_sum_qwen4b_snr15db_stats_limit300.json	sampled_work_quality_sweep	limit_samples_300	../Qwen3-4B	wikitext/wikitext-2-raw-v1/test	4096	512	300		16.2169	22336	37	lite	1.2614	0.4204666666666667	True	32	True	d9d53e3ecc871bac08652cfcbd2249eb735b977383766f297ff277ff9deb3b4e
../data	qwen3_final_experiments/sparsity_norm_sweep300/fixed_sum/qwen4b/snr17db/ppl/stats_limit300/ppl_results_MXFP8_fixed_sum_qwen4b_snr17db_stats_limit300.json	snapshots/data/qwen3_final_experiments/sparsity_norm_sweep300/fixed_sum/qwen4b/snr17db/ppl/stats_limit300/ppl_results_MXFP8_fixed_sum_qwen4b_snr17db_stats_limit300.json	sampled_work_quality_sweep	limit_samples_300	../Qwen3-4B	wikitext/wikitext-2-raw-v1/test	4096	512	300		12.548	22336	37	lite	1.4638	0.48793333333333333	True	32	True	32f5768834b125546f058b71141c4b16f0c7b95d78d6dbebff861498056940f0
../data	qwen3_final_experiments/sparsity_norm_sweep300/fixed_sum/qwen4b/snr20db/ppl/stats_limit300/ppl_results_MXFP8_fixed_sum_qwen4b_snr20db_stats_limit300.json	snapshots/data/qwen3_final_experiments/sparsity_norm_sweep300/fixed_sum/qwen4b/snr20db/ppl/stats_limit300/ppl_results_MXFP8_fixed_sum_qwen4b_snr20db_stats_limit300.json	sampled_work_quality_sweep	limit_samples_300	../Qwen3-4B	wikitext/wikitext-2-raw-v1/test	4096	512	300		10.9776	22336	37	lite	1.7344	0.5781333333333333	True	32	True	90c5946ab65daa2162a47d0c96a3c8741cbeac6c6ed9c7cc644b13bafbf13e38
../data	qwen3_final_experiments/sparsity_norm_sweep300/fixed_sum/qwen8b/snr15db/ppl/stats_limit300/ppl_results_MXFP8_fixed_sum_qwen8b_snr15db_stats_limit300.json	snapshots/data/qwen3_final_experiments/sparsity_norm_sweep300/fixed_sum/qwen8b/snr15db/ppl/stats_limit300/ppl_results_MXFP8_fixed_sum_qwen8b_snr15db_stats_limit300.json	sampled_work_quality_sweep	limit_samples_300	../Qwen3-8B	wikitext/wikitext-2-raw-v1/test	4096	512	300		12.5639	22336	37	lite	1.2184	0.4061333333333333	True	32	True	a4ab92375c88b481641e145de372d407e87a6008eb4dff4f47e541f7f5972d2d
../data	qwen3_final_experiments/sparsity_norm_sweep300/fixed_sum/qwen8b/snr17db/ppl/stats_limit300/ppl_results_MXFP8_fixed_sum_qwen8b_snr17db_stats_limit300.json	snapshots/data/qwen3_final_experiments/sparsity_norm_sweep300/fixed_sum/qwen8b/snr17db/ppl/stats_limit300/ppl_results_MXFP8_fixed_sum_qwen8b_snr17db_stats_limit300.json	sampled_work_quality_sweep	limit_samples_300	../Qwen3-8B	wikitext/wikitext-2-raw-v1/test	4096	512	300		10.5974	22336	37	lite	1.4197	0.47323333333333334	True	32	True	01b4d5fd81e1c94e4fb6a8508fdf2d83d48f2a8b762c770a7f661aa70bf7881d
../data	qwen3_final_experiments/sparsity_norm_sweep300/fixed_sum/qwen8b/snr20db/ppl/stats_limit300/ppl_results_MXFP8_fixed_sum_qwen8b_snr20db_stats_limit300.json	snapshots/data/qwen3_final_experiments/sparsity_norm_sweep300/fixed_sum/qwen8b/snr20db/ppl/stats_limit300/ppl_results_MXFP8_fixed_sum_qwen8b_snr20db_stats_limit300.json	sampled_work_quality_sweep	limit_samples_300	../Qwen3-8B	wikitext/wikitext-2-raw-v1/test	4096	512	300		8.4387	22336	37	lite	1.6951	0.5650333333333334	True	32	True	9870a0d4703a9fd4401f07b47622a4ed3c540e6472cb80740ef87697a00b0ee5
../data	rebuttal_experiments/full_precision_baselines/llama32_3b/ppl_results_FP16_llama32_3b_limit300.json	snapshots/data/rebuttal_experiments/full_precision_baselines/llama32_3b/ppl_results_FP16_llama32_3b_limit300.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Llama-3.2-3B	wikitext/wikitext-2-raw-v1/test	4096	512	300		6.4944	21226	35	off			False	32	False	177a6fcd174f3dc92b0c2ff48034d7b852edb1fa3507471eeb2d1934977eb4a1
